step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
2740,13.705000000000743,0,0.05,0.05,0,NONE,1,-1.1792787225803052,0.6291662762711788,1.0005924981822452,-0.19622654604711295,-0.3713732049515514,-0.007210749195742582,-1.1792787225803052,0.6291662762711788,1.0005924981822452,-0.19622654604711295,-0.3713732049515514,-0.007210749195742582,0.0004926492483568806,0.006114268022686854,0.003440727450287436,-0.07821442239403856,0.015768659195970463,0.08565374190386806,-0.6868338465447469,0.7268144654865828,1.0,-0.45667099705908815,-0.43155043330835924,0.0,0.12778431,0.095356904,-0.0210759,-0.0135381045,0.2612519185424397,0.09985751583315666,-0.022070631073106983,-0.014177070004461648,-0.5046819515057158,0
2741,13.710000000000743,0,0.05,0.05,0,NONE,1,-1.1812330765880166,0.6254585830791128,1.0005232560209998,-0.19517040705179792,-0.37056167684863295,-0.006782692577821041,-1.1812330765880166,0.6254585830791128,1.0005232560209998,-0.19517040705179792,-0.37056167684863295,-0.006782692577821041,0.00026490524797409537,0.005958684733194937,0.004377418473193324,-0.007453391937059737,-0.026553840392141616,0.09612989552580813,-0.6891138083876872,0.7246531301867245,1.0,-0.4553129900390923,-0.4329829755836085,0.0,0.1270456,0.1137746,-0.018562792,-0.01712645,0.2611707546826821,0.11914447821730209,-0.019438909933805378,-0.017934777642268186,-0.5046639350123789,0
2742,13.715000000000744,0,0.05,0.05,0,NONE,1,-1.1831768946932897,0.621759345864376,1.0004602459985685,-0.19412114358747012,-0.36971054397373065,-0.006093626318395366,-1.1831768946932897,0.621759345864376,1.0004602459985685,-0.19412114358747012,-0.36971054397373065,-0.006093626318395366,0.0005355700338451393,0.005589789108834551,0.005369952862604699,0.04876313444607082,-0.03527965794399833,0.09954969516676423,-0.6913869689555441,0.7224846428530267,1.0,-0.45395048926370285,-0.43441124449169033,0.0,0.12565984,0.1289088,-0.014348896,-0.020930473,0.2610184978897711,0.1349929739945249,-0.015026128637842025,-0.021918340082070196,-0.5046442164926394,0
2743,13.720000000000745,0,0.05,0.05,0,NONE,1,-1.1851105060383076,0.6180685554289261,1.0004026387504996,-0.19311132376434698,-0.3688726160404265,-0.005712844472835436,-1.1851105060383076,0.6180685554289261,1.0004026387504996,-0.19311132376434698,-0.3688726160404265,-0.005712844472835436,0.001576313446585391,0.005203501974754575,0.006336098769273223,0.11606298388576582,-0.04714543080474594,0.09519925308551225,-0.6936533058131414,0.7203090248875829,1.0,-0.45258350818025156,-0.43583522593616786,0.0,0.12498681,0.13806364,-0.009536581,-0.024636004,0.2609445506750222,0.14457990184922886,-0.009986684200681968,-0.025798763955667475,-0.5046233529792151,0
2744,13.725000000000746,0,0.05,0.05,0,NONE,1,-1.1870342968926901,0.6143855362000067,1.0003489200100786,-0.19213977196378218,-0.36812116113438714,-0.005384184197597878,-1.1870342968926901,0.6143855362000067,1.0003489200100786,-0.19213977196378218,-0.36812116113438714,-0.005384184197597878,0.0029567540917765406,0.004520877242135922,0.0072178901148905955,0.14203644163489923,-0.0738976219370555,0.08643656076612474,-0.6959127965926509,0.7181262977628626,1.0,-0.4512120602802891,-0.43725490586292004,0.0,0.124422394,0.14366372,-0.0019872258,-0.02802143,0.26088253696064867,0.15044429057393202,-0.002081018143634687,-0.02934397406342419,-0.5046019242110975,0
2745,13.730000000000746,0,0.05,0.05,0,NONE,1,-1.1889488348136648,0.610709070142797,1.0002972312017422,-0.1912310549539723,-0.3675003635555121,-0.00502842574807078,-1.1889488348136648,0.610709070142797,1.0002972312017422,-0.1912310549539723,-0.3675003635555121,-0.00502842574807078,0.004298655767342019,0.004001298185849586,0.007982606698858715,0.13154957566783876,-0.03203698440995716,0.07331589551312148,-0.6981654189938081,0.715936483021504,1.0,-0.4498361590994541,-0.4386702702602775,0.0,0.12378549,0.14807564,0.0050964905,-0.030961491,0.2608125594039717,0.1550644471733193,0.005337032220149955,-0.03242279691604382,-0.5045808145351854,0
2746,13.735000000000747,0,0.05,0.05,0,NONE,1,-1.1908547813244441,0.6070377863961491,1.0002500126287541,-0.19038548869401448,-0.36701506733434364,-0.0046655111349904336,-1.1908547813244441,0.6070377863961491,1.0002500126287541,-0.19038548869401448,-0.36701506733434364,-0.0046655111349904336,0.005676715540843375,0.003929866403649952,0.008603059939857275,0.1468642473587018,0.008754752581665253,0.05780859729350854,-0.7004111507841406,0.7137396022760933,1.0,-0.4484558182173351,-0.4400813051591658,0.0,0.123113506,0.15066189,0.00955693,-0.033351984,0.260738727175033,0.1577727530165726,0.010007993738297263,-0.0349261175298877,-0.5045605582032395,0
2747,13.740000000000748,0,0.05,0.05,0,NONE,1,-1.1927524398946123,0.6033703752942174,1.0002054360377104,-0.18955837037542853,-0.36666233342372356,-0.004302441641566688,-1.1927524398946123,0.6033703752942174,1.0002054360377104,-0.18955837037542853,-0.36666233342372356,-0.004302441641566688,0.007102273455079206,0.004178628755644106,0.00903381970958167,0.1394100687682735,0.03263622318823373,0.03672179609008941,-0.7026499697991835,0.7115356772089552,1.0,-0.44707105125733837,-0.44148799663324095,0.0,0.122430645,0.15135357,0.011867347,-0.035018932,0.2606636997922844,0.15849708312635147,0.012427456825946037,-0.03667174115805923,-0.504541294760122,0
2748,13.745000000000749,0,0.05,0.05,0,NONE,1,-1.1946416925934211,0.5997053929967917,1.0001687610986516,-0.18871186679162785,-0.3664546625006254,-0.0035098931002425383,-1.1946416925934211,0.5997053929967917,1.0001687610986516,-0.18871186679162785,-0.3664546625006254,-0.0035098931002425383,0.008585720862254632,0.004911808083990551,0.009225085406069112,0.15626212570239992,0.08243266151322302,0.012859466882828453,-0.7048818539426945,0.7093247295719428,1.0,-0.44568187188655645,-0.44289033079902457,0.0,0.1206922,0.14990614,0.010348538,-0.035771538,0.2604726938519969,0.15698134664364716,0.010836963343795622,-0.037459866657524175,-0.5045227659056624,0
2749,13.75000000000075,0,0.05,0.05,0,NONE,1,-1.196522053815276,0.5960414093201206,1.0001426498959425,-0.1878046129087633,-0.36639164699546933,-0.0024134468332359152,-1.196522053815276,0.5960414093201206,1.0001426498959425,-0.1878046129087633,-0.36639164699546933,-0.0024134468332359152,0.010353480490611083,0.0057928383806890565,0.009190943584312368,0.18374293069165745,0.08754973076227214,-0.01040959099545834,-0.7071067811868808,0.7071067811862143,1.0,-0.44428829381562723,-0.44428829381604595,0.0,0.11818631,0.14457624,0.007089342,-0.03566307,0.26019736653475045,0.15139987584774595,0.007423941726024385,-0.03734627672945798,-0.5045045721651196,0
2750,13.75500000000075,0,0.05,0.05,0,NONE,1,-1.1983927297150412,0.5923768552287655,1.0001228406144773,-0.18681441059971116,-0.36649232108858915,-0.0017765532676978554,-1.1983927297150412,0.5923768552287655,1.0001228406144773,-0.18681441059971116,-0.36649232108858915,-0.0017765532676978554,0.012062569238916653,0.006670819128188064,0.008953082058226248,0.16797864753248357,0.08429093292772398,-0.02917366173651447,-0.709324729572606,0.7048818539420273,1.0,-0.4428903307986053,-0.4456818718869731,0.0,0.11674952,0.13774721,0.0029802679,-0.034775876,0.2600395033044154,0.14424854504267076,0.0031209292096030326,-0.03641721333025907,-0.5044861983391166,0
2751,13.760000000000751,0,0.05,0.05,0,NONE,1,-1.200252814253789,0.5887099274509446,1.0001152564476303,-0.18573238353588742,-0.36677432163193063,-0.0003450872548324261,-1.200252814253789,0.5887099274509446,1.0001152564476303,-0.18573238353588742,-0.36677432163193063,-0.0003450872548324261,0.013932969327309383,0.007517477422624009,0.008563832485936533,0.19422131108384252,0.08367134132424937,-0.042832772941095755,-0.7115356772096162,0.7026499697985141,1.0,-0.4414879966328204,-0.4470710512577537,0.0,0.11336916,0.12751992,-0.0018802491,-0.033309497,0.259668096495261,0.13353854080072047,-0.0019689923355653057,-0.03488162462231505,-0.5044671821328331,0
2752,13.765000000000752,0,0.05,0.05,0,NONE,1,-1.2021014274600714,0.5850388059598705,1.0001257746234964,-0.18456511845893886,-0.3672389154261396,0.001374596244076346,-1.2021014274600714,0.5850388059598705,1.0001257746234964,-0.18456511845893886,-0.3672389154261396,0.001374596244076346,0.016191609987371226,0.008113053178155177,0.008070813730297369,0.2293363860712016,0.061145623900091185,-0.05181392934304812,-0.7137396022767523,0.7004111507834692,1.0,-0.44008130515874394,-0.44845581821774916,0.0,0.10922726,0.11213477,-0.005752777,-0.031445574,0.2592130176340778,0.11742725355162306,-0.006024293976925554,-0.03292972663408413,-0.5044474846154895,0
2753,13.770000000000753,0,0.05,0.05,0,NONE,1,-1.2039379462223745,0.5813615728360357,1.0001445723349938,-0.18334290440069587,-0.367902738801789,0.0019952159254465842,-1.2039379462223745,0.5813615728360357,1.0001445723349938,-0.18334290440069587,-0.367902738801789,0.0019952159254465842,0.01842369808595868,0.008906576323051288,0.007469641198420455,0.22336425319483846,0.07404593606024214,-0.06556853786307393,-0.7159364830221608,0.6981654189931346,1.0,-0.4386702702598543,-0.44983615909986685,0.0,0.10766966,0.0945562,-0.011719172,-0.029167095,0.25904188115088,0.09901901639875559,-0.012272288295152946,-0.03054371060957253,-0.5044268691806306,0
2754,13.775000000000754,0,0.05,0.05,0,NONE,1,-1.205761706465501,0.5776760508225375,1.0001687855080192,-0.18204775212513355,-0.36878685551593965,0.002558087011684814,-1.205761706465501,0.5776760508225375,1.0001687855080192,-0.18204775212513355,-0.36878685551593965,0.002558087011684814,0.020678118188598032,0.009170786767248284,0.00670328474747913,0.23332543588351035,0.0031078119792222626,-0.07993124774867526,-0.7181262977635187,0.695912796591974,1.0,-0.4372549058624947,-0.4512120602807013,0.0,0.106227085,0.07414553,-0.014425632,-0.026255831,0.2588833820381304,0.07764502461834702,-0.015106485793392533,-0.027495043017675927,-0.5044055143390996,0
2755,13.780000000000754,0,0.05,0.05,0,NONE,1,-1.2075722531301796,0.5739802426567643,1.000188820924918,-0.18072400815393866,-0.3698631112246116,0.0017590618578938394,-1.2075722531301796,0.5739802426567643,1.000188820924918,-0.18072400815393866,-0.3698631112246116,0.0017590618578938394,0.023068593180803725,0.008254333859195256,0.005818691605584771,0.24009106146063136,-0.12443479559692844,-0.08822775891703588,-0.7203090248882354,0.6936533058124638,1.0,-0.43583522593574203,-0.45258350818066156,0.0,0.10804645,0.05035579,-0.00839547,-0.022890827,0.25908327982754736,0.05273245715694204,-0.008791715633271694,-0.02397121717911245,-0.5043843444713907,0
2756,13.785000000000755,0,0.05,0.05,0,NONE,1,-1.2093698921054943,0.5702718169124358,1.0002064952047665,-0.17945364455389598,-0.37118983511606474,0.0018235613413466194,-1.2093698921054943,0.5702718169124358,1.0002064952047665,-0.17945364455389598,-0.37118983511606474,0.0018235613413466194,0.025223981010570995,0.006239997416986395,0.004849138395509459,0.20836678882797827,-0.21730042911348188,-0.09283811082331349,-0.7224846428536772,0.6913869689548643,1.0,-0.4344112444912632,-0.4539504892641115,0.0,0.10781796,0.02533293,0.006692123,-0.019198982,0.2590581750218175,0.026528582585702898,0.007007974903436119,-0.020105127184799978,-0.5043654407607504,0
2757,13.790000000000756,0,0.05,0.05,0,NONE,1,-1.211156053071154,0.5665482930161608,1.0002318081741817,-0.17835584476038016,-0.3727535164029747,0.002627395663663287,-1.211156053071154,0.5665482930161608,1.0002318081741817,-0.17835584476038016,-0.3727535164029747,0.002627395663663287,0.02682284853696929,0.003950479353904098,0.003823400291269956,0.14193742486971417,-0.23936126539824684,-0.09759831301225,-0.724653130187374,0.6891138083870042,1.0,-0.43298297558317933,-0.45531299003950043,0.0,0.10579615,0.0016805918,0.025938557,-0.015290079,0.2588360349977842,0.001759911707462091,0.027162792933958103,-0.01601173326857014,-0.5043514821073118,0
2758,13.795000000000757,0,0.05,0.05,0,NONE,1,-1.212932922123564,0.5628078644322424,1.000262203471952,-0.17748353366801564,-0.3744848146472341,0.003202183177251231,-1.212932922123564,0.5628078644322424,1.000262203471952,-0.17748353366801564,-0.3744848146472341,0.003202183177251231,0.027717380920740005,0.001477341480407187,0.002752388025021196,0.07784584746707614,-0.25387933993152034,-0.10136393479466466,-0.726814465487229,0.6868338465440631,1.0,-0.4315504333079296,-0.45667099705949415,0.0,0.10429882,-0.0186757,0.04926372,-0.011205684,0.2586715203742875,-0.019557147018245916,0.05158884548543585,-0.011734565173637655,-0.5043452156006203,0
2759,13.800000000000757,0,0.05,0.05,0,NONE,1,-1.2147028920452054,0.5590493695368192,1.0002964163254167,-0.17685544987251003,-0.37631332605882345,0.0035944510944176827,-1.2147028920452054,0.5590493695368192,1.0002964163254167,-0.17685544987251003,-0.37631332605882345,0.0035944510944176827,0.028052865773716625,-0.0003985184252942334,0.001645130862042753,0.016674224207678393,-0.16162056958255075,-0.1064451723370333,-0.7289686274217376,0.6845471059283413,1.0,-0.4301136318041262,-0.4580244969211132,0.0,0.1032203,-0.036037285,0.07092333,-0.0069802008,0.2585530210591238,-0.03773815628110826,0.07427073278597392,-0.007309649348878989,-0.5043490351096893,0
2760,13.805000000000758,0,0.05,0.05,0,NONE,1,-1.2164682139658614,0.5552722827860436,1.000332006302734,-0.17643762826356663,-0.3781735733697627,0.003499672166975054,-1.2164682139658614,0.5552722827860436,1.000332006302734,-0.17643762826356663,-0.3781735733697627,0.003499672166975054,0.027396781896943438,-0.0009646809008583793,0.0005791678990072036,-0.09629665302263869,-0.02911499144608626,-0.10405217143440683,-0.7311155947301891,0.6822536091090482,1.0,-0.42867258525242163,-0.4593734762658589,0.0,0.10329623,-0.04633885,0.08506905,-0.002909905,0.258561362796739,-0.04852592987500485,0.08908410043720115,-0.0030472454164843094,-0.504364211670095,0
2761,13.810000000000759,0,0.05,0.05,0,NONE,1,-1.2182301178193045,0.5514768749724661,1.0003648053480698,-0.1761104779478825,-0.3799932822847562,0.0033837545370626935,-1.2182301178193045,0.5514768749724661,1.0003648053480698,-0.1761104779478825,-0.3799932822847562,0.0033837545370626935,0.02561994977731457,-0.00022105152311268982,-0.000401816486651292,-0.20597856212206478,0.09957396062248536,-0.09736464554414748,-0.7332553462228837,0.6799533787220702,1.0,-0.4272273078753628,-0.4607179217798503,0.0,0.10343374,-0.047744676,0.0902997,0.00083813857,0.25857647203485534,-0.049998110084390986,0.09456162633847909,0.0008776966673663016,-0.5043905034059687,0
2762,13.81500000000076,0,0.05,0.05,0,NONE,1,-1.2199885362310063,0.5476643012386425,1.000397535986082,-0.17574415416523562,-0.38166271126474094,0.003276681182072133,-1.2199885362310063,0.5476643012386425,1.000397535986082,-0.17574415416523562,-0.38166271126474094,0.003276681182072133,0.02323371440055134,0.0012797868641504363,-0.0012738280319899132,-0.2425714924748582,0.1581146425310653,-0.08867256130109476,-0.7353878607813396,0.6776464374697511,1.0,-0.425777813937253,-0.46205782019395397,0.0,0.10355017,-0.04286462,0.08931901,0.0041720183,0.2585892648637277,-0.044887724423879484,0.09353465545014931,0.004368927418800761,-0.504426327436986,0
2763,13.82000000000076,0,0.05,0.05,0,NONE,1,-1.2217423446465432,0.5438366984240758,1.0004300693219719,-0.17524670889833605,-0.38310821790165367,0.003335425319156309,-1.2217423446465432,0.5438366984240758,1.0004300693219719,-0.17524670889833605,-0.38310821790165367,0.003335425319156309,0.021368815607337045,0.0031944980110558447,-0.001999086478749757,-0.16086382811983646,0.19534821952876696,-0.07154714877172194,-0.7375131173584963,0.6753328081206723,1.0,-0.4243241177440139,-0.4633931582839118,0.0,0.10327205,-0.039453864,0.0836718,0.006947074,0.2585587069927755,-0.041315990835505134,0.08762090706965402,0.007274958922037011,-0.5044696460226282,0
2764,13.825000000000761,0,0.05,0.05,0,NONE,1,-1.2234898611588432,0.5399961082838777,1.000468662369149,-0.1745706696353489,-0.38436184033299675,0.004002248691699619,-1.2234898611588432,0.5399961082838777,1.000468662369149,-0.1745706696353489,-0.38436184033299675,0.004002248691699619,0.0201162504075377,0.005491212721580112,-0.0025491289123464483,-0.11840738941496734,0.24454279458615105,-0.056874329649213004,-0.7396310949789309,0.6730125135094204,1.0,-0.42286623364303927,-0.46472392287047676,0.0,0.10151975,-0.03855913,0.073039524,0.009054167,0.25836617759293223,-0.04037902612519527,0.07648680868061256,0.009481501478704642,-0.5045181682520694,0
2765,13.830000000000762,0,0.05,0.05,0,NONE,1,-1.225229076967559,0.5361441472539351,1.0005080882097135,-0.17368514408405314,-0.38546513876300453,0.003959219553382991,-1.225229076967559,0.5361441472539351,1.0005080882097135,-0.17368514408405314,-0.38546513876300453,0.003959219553382991,0.01940022701894254,0.008466060918895067,-0.0030216419082583663,-0.050123423358611245,0.3143483419306527,-0.052015709097134155,-0.7417417727390603,0.6706855765363648,1.0,-0.42140417602305574,-0.46605010081954035,0.0,0.10145496,-0.040082157,0.054798495,0.010866247,0.2583590591659123,-0.04197393647338091,0.0573848489605839,0.01137910756712296,-0.5045692558374942,0
2766,13.835000000000763,0,0.05,0.05,0,NONE,1,-1.2269574364910716,0.5322818418919483,1.000547633878519,-0.1725278032151668,-0.38648037877809077,0.0038951077124828007,-1.2269574364910716,0.5322818418919483,1.000547633878519,-0.1725278032151668,-0.38648037877809077,0.0038951077124828007,0.018856412534402064,0.012093012674201544,-0.0035027923345727287,-0.054076329030665164,0.36411785693637594,-0.05609032131930025,-0.743845129807345,0.668352020167437,1.0,-0.4199379593139835,-0.4673716790422602,0.0,0.10143955,-0.04196446,0.028408336,0.012712468,0.25835736663050685,-0.043945079878868094,0.029749139776409316,0.013312466253216842,-0.5046196847154496,0
2767,13.840000000000764,0,0.05,0.05,0,NONE,1,-1.2286717744452045,0.5284099087286489,1.0005795274424247,-0.17104007708451294,-0.387426177352427,0.0029340424649059696,-1.2286717744452045,0.5284099087286489,1.0005795274424247,-0.17104007708451294,-0.387426177352427,0.0029340424649059696,0.018251501285955003,0.015588519062124375,-0.004000977162758807,-0.05658170631163818,0.33714896151443363,-0.0564034195808273,-0.745941145424502,0.6660118674338934,1.0,-0.41846759798678773,-0.46868864449519415,0.0,0.10359255,-0.042629916,-0.00084962684,0.014624947,0.25859392108910295,-0.044641944940579804,-0.000889727166305718,0.01531520800886805,-0.504665978316745,0
2768,13.845000000000764,0,0.05,0.05,0,NONE,1,-1.2303686095294972,0.5245288950186682,1.000604709072539,-0.16920551531940017,-0.3883201753732351,0.0022900963208563555,-1.2303686095294972,0.5245288950186682,1.000604709072539,-0.16920551531940017,-0.3883201753732351,0.0022900963208563555,0.017908377022078616,0.018592716136198895,-0.004501055090620172,-0.02452933234770632,0.2857856989958277,-0.05463336187702897,-0.748029798903701,0.6636651414320994,1.0,-0.41699310655334293,-0.47000098418042346,0.0,0.10501747,-0.044740498,-0.03044169,0.016545849,0.25875047888747177,-0.046852138901933606,-0.03187846408214767,0.017326772358040064,-0.5047051810080985,0
2769,13.850000000000765,0,0.05,0.05,0,NONE,1,-1.2320448692359138,0.5206393301417774,1.0006199116446395,-0.16707638334619013,-0.38916686385573357,0.001279103203158074,-1.2320448692359138,0.5206393301417774,1.0006199116446395,-0.16707638334619013,-0.38916686385573357,0.001279103203158074,0.01767623219715947,0.02044633582846111,-0.004996478813563502,-0.027696689759061692,0.141669558485529,-0.05280993554011484,-0.7501110696307768,0.661311865323292,1.0,-0.41551449956628334,-0.471308685145686,0.0,0.10735797,-0.047189943,-0.054736752,0.018450156,0.2590076349821007,-0.04941719259889572,-0.05732019337493801,0.01932095844684729,-0.5047350154448919,0
2770,13.855000000000766,0,0.05,0.05,0,NONE,1,-1.233698063379856,0.516741355318509,1.0006306723335212,-0.16472165443431575,-0.3900061794464167,0.0010546422579408154,-1.233698063379856,0.516741355318509,1.0006306723335212,-0.16472165443431575,-0.3900061794464167,0.0010546422579408154,0.01709053183537129,0.02033648141807925,-0.005505682026032592,-0.06412502725805265,-0.059190369723634395,-0.04917684621178534,-0.7521849370644287,0.6589520623333548,1.0,-0.41403179161886217,-0.472611734484502,0.0,0.10784271,-0.0468946,-0.06672723,0.020408314,0.25906089443410385,-0.049107910887363715,-0.06987658735414097,0.021371535501788733,-0.5047545398257549,0
2771,13.860000000000767,0,0.05,0.05,0,NONE,1,-1.235327413764549,0.5128353936295453,1.0006355984531412,-0.16234569901155327,-0.39078659555437006,0.0002553584759857576,-1.235327413764549,0.5128353936295453,1.0006355984531412,-0.16234569901155327,-0.39078659555437006,0.0002553584759857576,0.016224602573439068,0.0186833210980749,-0.005957231655849628,-0.09340915817248945,-0.19693820626572076,-0.039513653017679756,-0.7542513807364197,0.6565857557525935,1.0,-0.41254499734481,-0.47391011933629884,0.0,0.10972108,-0.043813065,-0.06723527,0.022147328,0.25926727456869225,-0.045880935282426503,-0.0704086079180849,0.0231926271001965,-0.5047646476296557,0
2772,13.865000000000768,0,0.05,0.05,0,NONE,1,-1.2369338779966235,0.5089221673160783,1.0006345494737285,-0.16009398391668392,-0.3914955711123637,-9.814579513333307e-05,-1.2369338779966235,0.5089221673160783,1.0006345494737285,-0.16009398391668392,-0.3914955711123637,-9.814579513333307e-05,0.015079464533403551,0.015877293042147494,-0.006289881729492076,-0.11357421503354648,-0.30297681588236125,-0.026310317930913506,-0.7563103802517878,0.654212968935496,1.0,-0.4110541314181843,-0.4752038268865439,0.0,0.110562004,-0.037809428,-0.057534136,0.023432974,0.2593596684519306,-0.03959394132217735,-0.060249607782386944,0.024538952099090024,-0.5047671381786919,0
2773,13.870000000000768,0,0.05,0.05,0,NONE,1,-1.238519644495927,0.5050026505759441,1.0006305442539434,-0.15809572585937356,-0.3920942918686191,-0.0004932132431338938,-1.238519644495927,0.5050026505759441,1.0006305442539434,-0.15809572585937356,-0.3920942918686191,-0.0004932132431338938,0.0142077142061539,0.012541398744721531,-0.006471423717544628,-0.0699817390244181,-0.34102389096252783,-0.008314318838074685,-0.7583619152890364,0.6518337253005128,1.0,-0.40955920855323164,-0.47649284436686434,0.0,0.111514196,-0.032660324,-0.040853463,0.024141861,0.2594642877621763,-0.03420180974451826,-0.042781648332691866,0.025281298610594093,-0.504764796811533,0
2774,13.87500000000077,0,0.05,0.05,0,NONE,1,-1.2400877828360612,0.5010778897426285,1.0006244656685828,-0.15641517979958053,-0.3925967584405345,-0.0006851633143832853,-1.2400877828360612,0.5010778897426285,1.0006244656685828,-0.15641517979958053,-0.3925967584405345,-0.0006851633143832853,0.013994999421903395,0.009380020707125184,-0.006426734792694301,-0.008172970668596503,-0.3074792828576899,0.014147698536586702,-0.7604059656003442,0.6494480483298168,1.0,-0.4080602435042363,-0.47777715905517887,0.0,0.11199105,-0.03147855,-0.021808207,0.023986505,0.2595166808060917,-0.03296425894930632,-0.022837500823276298,0.02511860974817452,-0.5047605947248184,0
2775,13.88000000000077,0,0.05,0.05,0,NONE,1,-1.2416415883821301,0.4971484950431066,1.00061255414164,-0.1550600650611264,-0.3930539911429864,-0.0012716742233330506,-1.2416415883821301,0.4971484950431066,1.00061255414164,-0.1550600650611264,-0.3930539911429864,-0.0012716742233330506,0.014408418499709202,0.006888750426286977,-0.006162120532135382,0.06438547413272387,-0.2200030194103504,0.034279436610746665,-0.762442511011761,0.6470559615690753,1.0,-0.40655725106537727,-0.4790567582758206,0.0,0.113432184,-0.03461185,-0.0040776404,0.022990465,0.25967502077347626,-0.03624544570709187,-0.004270094780206347,0.024075558007269182,-0.5047572082652196,0
2776,13.88500000000077,0,0.05,0.05,0,NONE,1,-1.2431838896678102,0.4932144137965546,1.000595861170496,-0.15397143828557278,-0.3935315945420974,-0.0017710647667408953,-1.2431838896678102,0.4932144137965546,1.000595861170496,-0.15397143828557278,-0.3935315945420974,-0.0017710647667408953,0.015124235379666466,0.005490401229787006,-0.005700476824625379,0.05631002639265978,-0.10911329814892592,0.05294595542088342,-0.7644715314234035,0.6446574886272215,1.0,-0.40505024607058493,-0.4803316293996606,0.0,0.114685625,-0.040350806,0.008430826,0.021240724,0.2598127393558833,-0.04225526345878711,0.008828739533426812,0.022243234369290734,-0.5047567536185549,0
2777,13.890000000000772,0,0.05,0.05,0,NONE,1,-1.244716611555622,0.48927502252329846,1.0005751734751536,-0.153049270711298,-0.3940765896671787,-0.0023502105608719207,-1.244716611555622,0.48927502252329846,1.0005751734751536,-0.153049270711298,-0.3940765896671787,-0.0023502105608719207,0.015279209713080163,0.005363639146002944,-0.005072963885375147,0.01029586245222258,0.009021510624392479,0.06502648104014996,-0.7664930068096604,0.6422526531762137,1.0,-0.40353924339338926,-0.48160175984423603,0.0,0.116145775,-0.042642437,0.013190869,0.018855913,0.25997316885456406,-0.04465505454710883,0.013813445660613589,0.019745865022003244,-0.5047600107893409,0
2778,13.895000000000772,0,0.05,0.05,0,NONE,1,-1.2462405180790304,0.4853300008279925,1.000547035457066,-0.15217101608005487,-0.3946435332760581,-0.0030437792640987255,-1.2462405180790304,0.4853300008279925,1.000547035457066,-0.15217101608005487,-0.3946435332760581,-0.0030437792640987255,0.014821990999676007,0.006362837034531107,-0.004314257020659841,-0.0670711617207982,0.13206913756236863,0.07719796885584065,-0.768506917219387,0.6398414789508056,1.0,-0.4020242579467758,-0.48286713707387313,0.0,0.117909566,-0.04055349,0.009889946,0.015968164,0.2601669594591343,-0.042467517876987805,0.010356727836056945,0.01672182320569367,-0.504766667364616,0
2779,13.900000000000773,0,0.05,0.05,0,NONE,1,-1.247755235961099,0.4813795038010871,1.0005099371270032,-0.15122838389699167,-0.39517916986212914,-0.003955235492728267,-1.247755235961099,0.4813795038010871,1.0005099371270032,-0.15122838389699167,-0.39517916986212914,-0.003955235492728267,0.01369817886324172,0.008279331889957251,-0.00344039331207715,-0.1304257657524503,0.20868652563012471,0.08678451375546221,-0.7705132427760983,0.637423989748316,1.0,-0.4005053046830411,-0.48412774859980784,0.0,0.12022982,-0.033035934,-0.0011455835,0.012638465,0.260421890202111,-0.0345951492123026,-0.0011996522077222854,0.013234969354643099,-0.504775120334897,0
2780,13.905000000000774,0,0.05,0.05,0,NONE,1,-1.249259312587266,0.47742430502586763,1.000465703566159,-0.15011660701938107,-0.3956241142001969,-0.004480338623639337,-1.249259312587266,0.47742430502586763,1.000465703566159,-0.15011660701938107,-0.3956241142001969,-0.004480338623639337,0.012261129805352523,0.010540274834774993,-0.002499903186203951,-0.13862195034452096,0.22759751608008552,0.09266348346803746,-0.7725119636781734,0.6350002094283848,1.0,-0.3989823985936387,-0.48538358198031495,0.0,0.12165939,-0.02208953,-0.016770769,0.009052025,0.2605789601927812,-0.023132102218253195,-0.01756230792028537,0.009479258609115812,-0.5047829947455083,0
2781,13.910000000000775,0,0.05,0.05,0,NONE,1,-1.2507507289787363,0.4734657691614439,1.0004111799282778,-0.14879751802023827,-0.3959201046591362,-0.005670598503009173,-1.2507507289787363,0.4734657691614439,1.0004111799282778,-0.14879751802023827,-0.3959201046591362,-0.005670598503009173,0.010965718976499709,0.01220487074558943,-0.001532162439504726,-0.13250867804278108,0.14148718141900912,0.09462344071424826,-0.7745030601990415,0.6325701619127477,1.0,-0.39745555470903887,-0.48663462482082437,0.0,0.124716744,-0.010507046,-0.030254746,0.0053591854,0.2609148781912567,-0.01100295284513498,-0.03168269554259277,0.005612126028417673,-0.5047880470047346,0
