step,t,noise_active,noise_std_pos,noise_std_vel,dropout_active,dropout_mode,path_active,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,action_0,action_1,action_2,action_3,U1,rates_des_x,rates_des_y,rates_des_z,reward,done
3704,18.5250000000006,0,0.05,0.05,0,NONE,1,1.1012589386471405,-0.7606385613774121,1.0009510738012668,0.23715011226887853,0.3463006240805252,0.014406785103224887,1.1012589386471405,-0.7606385613774121,1.0009510738012668,0.23715011226887853,0.3463006240805252,0.014406785103224887,-0.02649976433585378,-0.00857086298862058,0.003487673038049956,0.012094339862671933,0.1926583333986325,-0.05271337913293456,0.6004202253261841,-0.7996846584868653,1.0,0.5024566896581597,0.3772551537902937,0.0,0.07498065,0.0853057,0.04503965,-0.016461905,0.2554502739145267,0.08933191669799131,0.04716541231705572,-0.017238866247869085,-0.5049940236841808,0
3705,18.530000000000598,0,0.05,0.05,0,NONE,1,1.1036196581451883,-0.7571624427473886,1.0010809824486129,0.23572861346729967,0.34804684497110294,0.012482758544908115,1.1036196581451883,-0.7571624427473886,1.0010809824486129,0.23572861346729967,0.34804684497110294,0.012482758544908115,-0.026085096135643724,-0.006653621761334552,0.0028887535240341845,0.05068046036443076,0.19466504536138324,-0.05568253371555805,0.6029295416893239,-0.797794439538345,1.0,0.5012690300656901,0.37883180376068815,0.0,0.07901889,0.09407957,0.033966117,-0.014181097,0.255893963170205,0.09851989754516952,0.03556923313896862,-0.014850410075616084,-0.5049710188678065,0
3706,18.535000000000597,0,0.05,0.05,0,NONE,1,1.10596754488291,-0.7536689762275831,1.0011956562401043,0.23449230324055437,0.34977188222922473,0.01098545032212145,1.10596754488291,-0.7536689762275831,1.0011956562401043,0.23449230324055437,0.34977188222922473,0.01098545032212145,-0.025142759940180504,-0.004560546612156801,0.002260071439249345,0.10322427837861552,0.2106135187517075,-0.05789258519467041,0.6054329073812996,-0.7958963466807889,1.0,0.5000764231502643,0.3804047148141201,0.0,0.08210229,0.09867162,0.0193738,-0.011785104,0.2562327426038588,0.1033286810685234,0.020288197497248923,-0.01234133191507485,-0.5049490063701828,0
3707,18.540000000000596,0,0.05,0.05,0,NONE,1,1.1083046014077471,-0.7501589355641242,1.0012913260424585,0.23346062672563356,0.3514056691262844,0.009069366934596888,1.1083046014077471,-0.7501589355641242,1.0012913260424585,0.23346062672563356,0.3514056691262844,0.009069366934596888,-0.02390538081083077,-0.0032132989116154176,0.0016601998845554035,0.1297455487397555,0.11130908357939352,-0.055885594522433565,0.6079302976949028,-0.7939903986476077,1.0,0.4988788806824311,0.3819738714265925,0.0,0.08626107,0.10003658,0.008073115,-0.009497726,0.2566896765588936,0.10475806109382334,0.008454145692711395,-0.009945996196010472,-0.5049298280340682,0
3708,18.545000000000595,0,0.05,0.05,0,NONE,1,1.1106325730908628,-0.7466333810260564,1.0013688517647137,0.232585204729035,0.3529272311094923,0.007279662106829201,1.1106325730908628,-0.7466333810260564,1.0013688517647137,0.232585204729035,0.3529272311094923,0.007279662106829201,-0.022184491972079938,-0.0027662992581772585,0.0011169406755716417,0.1770648517187923,0.021643571161821765,-0.05198039024159947,0.6104216879818977,-0.7920766142497396,1.0,0.49767641448145167,0.38353925811116213,0.0,0.09019296,0.09648459,0.0018007848,-0.007425296,0.25712168071973085,0.10103842182085754,0.0018857775227479924,-0.007775751711764353,-0.5049142342990116,0
3709,18.550000000000594,0,0.05,0.05,0,NONE,1,1.112952362393474,-0.7430938665887752,1.0014239524970956,0.2317784802754785,0.35427998383518683,0.004987746572625271,1.112952362393474,-0.7430938665887752,1.0014239524970956,0.2317784802754785,0.35427998383518683,0.004987746572625271,-0.02036550278400977,-0.0032251608793156645,0.0006314369368245942,0.17989581834031335,-0.06063728592107793,-0.048997414875760835,0.6129070536532708,-0.7901550123754622,1.0,0.4964690364151808,0.38510085941809613,0.0,0.095413506,0.090291105,0.0016175158,-0.005572316,0.2576952730480653,0.09455262652047254,0.0016938585400535567,-0.0058353153491182246,-0.5049022134602954,0
3710,18.555000000000593,0,0.05,0.05,0,NONE,1,1.1152639777115587,-0.7395422135279951,1.0014528892184427,0.2309512708892512,0.35544512270789885,0.002158932934712992,1.1152639777115587,-0.7395422135279951,1.0014528892184427,0.2309512708892512,0.35544512270789885,0.002158932934712992,-0.01830266862189848,-0.0045666397436645205,0.00017449502396199053,0.2115877597979338,-0.16115695310485242,-0.047140995495893775,0.6153863701794648,-0.7882256119902109,1.0,0.4952567583999531,0.38665865993501913,0.0,0.10202104,0.08011112,0.008385942,-0.0038273428,0.2584212558465859,0.08389217279631217,0.008781738446174492,-0.004007983935227715,-0.5048927436932197,0
3711,18.560000000000592,0,0.05,0.05,0,NONE,1,1.117566616668475,-0.7359803321681649,1.0014533516354804,0.23002239055839066,0.3564173301563992,-0.0007352521014607025,1.117566616668475,-0.7359803321681649,1.0014533516354804,0.23002239055839066,0.3564173301563992,-0.0007352521014607025,-0.016276206409057543,-0.006503406097596219,-0.00026941383141837146,0.2005281557220837,-0.20011564458131822,-0.04770208757207908,0.6178596130906269,-0.786288432136389,1.0,0.49403959240046325,0.3882126442870691,0.0,0.10890188,0.06801006,0.020863622,-0.0021310926,0.2591772672690649,0.07121996876264308,0.02184833350842933,-0.002231674979127721,-0.5048841306409292,0
3712,18.56500000000059,0,0.05,0.05,0,NONE,1,1.1198587396384354,-0.7324103734238319,1.0014160067788997,0.22892683190971946,0.35717231972042757,-0.004762303371975177,1.1198587396384354,-0.7324103734238319,1.0014160067788997,0.22892683190971946,0.35717231972042757,-0.004762303371975177,-0.014642407721256594,-0.008413094889211908,-0.0007007786397282538,0.1539598054360722,-0.18430733611632613,-0.04420247749201231,0.6203267579768462,-0.7843434919331805,1.0,0.49281755042964903,0.38976279713704676,0.0,0.11863833,0.056411162,0.035062756,-0.00048172745,0.26024703010830935,0.05907363032239765,0.036717631697390396,-0.0005044637992888713,-0.5048743771825014,0
3713,18.57000000000059,0,0.05,0.05,0,NONE,1,1.1221385347987582,-0.7288341483205449,1.0013382110649476,0.22764852493114462,0.35776191813019464,-0.0086772561300941,1.1221385347987582,-0.7288341483205449,1.0013382110649476,0.22764852493114462,0.35776191813019464,-0.0086772561300941,-0.013732463525264154,-0.010427462065440173,-0.0010565260346916674,0.07167539230298767,-0.2061331002614354,-0.03676296997369424,0.6227877804884019,-0.7823908105763577,1.0,0.49159064454856977,0.3913091031855712,0.0,0.12827538,0.048436742,0.052191783,0.0008796498,0.2613058723795665,0.05072283760413217,0.05465510542391651,0.0009211670956515124,-0.5048615792255424,0
3714,18.57500000000059,0,0.05,0.05,0,NONE,1,1.1244040992969193,-0.7252527451388835,1.0012308161967935,0.2261773142394261,0.35825897582353644,-0.011540082853669658,1.1244040992969193,-0.7252527451388835,1.0012308161967935,0.2261773142394261,0.35825897582353644,-0.011540082853669658,-0.013703535866924932,-0.012490986563855796,-0.0013241446567595196,-0.016416817774928642,-0.19583264431542843,-0.026844442499029043,0.6252426563359936,-0.7804304073380987,1.0,0.4903588868662921,0.39285154717122506,0.0,0.13552877,0.046133123,0.07195876,0.0019050388,0.26210281741713176,0.04831049489260721,0.07535503336835644,0.00199495194556482,-0.5048437433477482,0
3715,18.580000000000588,0,0.05,0.05,0,NONE,1,1.1266534884321195,-0.7216666489607113,1.0010927614081242,0.2245102324357096,0.35872815765684507,-0.014517468566101931,1.1266534884321195,-0.7216666489607113,1.0010927614081242,0.2245102324357096,0.35872815765684507,-0.014517468566101931,-0.014593021811185188,-0.013882939075304312,-0.00154585667639858,-0.11256991957786554,-0.11303617709936391,-0.023553441784567274,0.6276913612909881,-0.7784623015667915,1.0,0.4891222895397669,0.394390113870709,0.0,0.14318293,0.050542746,0.08890091,0.0027556068,0.26294379504526155,0.05292823906150128,0.09309681083258056,0.002885664665812058,-0.5048192041329868,0
3716,18.585000000000587,0,0.05,0.05,0,NONE,1,1.128884945837919,-0.7180753814415085,1.0009315343386163,0.22268058342868674,0.3592699258386079,-0.01654875939764052,1.128884945837919,-0.7180753814415085,1.0009315343386163,0.22268058342868674,0.3592699258386079,-0.01654875939764052,-0.015808555320615172,-0.014298538219735913,-0.0017130729846790698,-0.1155426675683298,-0.02080954608746639,-0.014828527924316305,0.6301338711856558,-0.7764865126868459,1.0,0.48788086477371057,0.3959247880989906,0.0,0.14868002,0.058319055,0.100311026,0.0033984156,0.26354777027209025,0.06107157040667029,0.10504546135543984,0.003558812581395715,-0.5047873077737033,0
3717,18.590000000000586,0,0.05,0.05,0,NONE,1,1.131097502904049,-0.714477740259572,1.0007573551599755,0.22077705051145957,0.3599403167438935,-0.017550043598439605,1.131097502904049,-0.714477740259572,1.0007573551599755,0.22077705051145957,0.3599403167438935,-0.017550043598439605,-0.016324078630148467,-0.01419992318090085,-0.0017702979831219498,-0.0270906522100636,0.017159878995027057,-0.0019160238694377084,0.632570161913409,-0.7745030601985015,1.0,0.4866346248204851,0.3974555547094543,0.0,0.15177801,0.06228575,0.10869329,0.0036212252,0.26388815326613935,0.06522548589526479,0.11382334036317622,0.00379213832012504,-0.5047478858464726,0
3718,18.595000000000585,0,0.05,0.05,0,NONE,1,1.1332908938538537,-0.7108726882173422,1.000582431723258,0.21886224799658313,0.3606943888346525,-0.017531217161312326,1.1332908938538537,-0.7108726882173422,1.000582431723258,0.21886224799658313,0.3606943888346525,-0.017531217161312326,-0.016161491594467607,-0.013467035229001594,-0.0016821224498303638,0.03518534603053514,0.09728613500382796,0.013966539504363797,0.6350002094290442,-0.7725119636776313,1.0,0.48538358197997433,0.3989823985940531,0.0,0.1524501,0.062093742,0.11239944,0.0032884353,0.2639619978820322,0.06502441317085687,0.1177044133522963,0.003443641493083272,-0.5047012410165728,0
3719,18.600000000000584,0,0.05,0.05,0,NONE,1,1.1354653515618316,-0.707259921119784,1.000418577514428,0.216980822585973,0.36146884216150754,-0.015920480957394796,1.1354653515618316,-0.707259921119784,1.000418577514428,0.216980822585973,0.36146884216150754,-0.015920480957394796,-0.015139373539571645,-0.01197808154342845,-0.0014645210572656853,0.119598435141273,0.15823959005680133,0.027144858231626712,0.6374239897489724,-0.7705132427755553,1.0,0.48412774859946667,0.40050530468345347,0.0,0.14928505,0.055620473,0.109969474,0.0024607556,0.26361424724186094,0.05824562402069792,0.11515976089565594,0.0025768972254677225,-0.5046484492562748,0
3720,18.605000000000583,0,0.05,0.05,0,NONE,1,1.137621888934956,-0.7036398920284376,1.0002778341406724,0.21522488583989693,0.36217053710680414,-0.013457759572543056,1.137621888934956,-0.7036398920284376,1.0002778341406724,0.21522488583989693,0.36217053710680414,-0.013457759572543056,-0.013622579583755371,-0.009980335278692186,-0.0011625294555249533,0.15767098909908572,0.20929616820704897,0.03317363782298473,0.6398414789514603,-0.768506917218842,1.0,0.4828671370735307,0.40202425794718716,0.0,0.1439959,0.044563167,0.10220213,0.001310008,0.26303311639321014,0.04666643733525509,0.10702581950555769,0.0013718371421436067,-0.5045910597063991,0
3721,18.610000000000582,0,0.05,0.05,0,NONE,1,1.1397623204830327,-0.7000140015180925,1.0001566323268223,0.21366639215716707,0.36271582260786145,-0.011623084681367642,1.1397623204830327,-0.7000140015180925,1.0001566323268223,0.21366639215716707,0.36271582260786145,-0.011623084681367642,-0.011922125948002014,-0.007573861555098562,-0.0008649098840966652,0.1666834642779603,0.24687398736926092,0.032758665755899315,0.642252653176864,-0.7664930068091156,1.0,0.48160175984389375,0.4035392433937978,0.0,0.14012353,0.030308789,0.08900091,0.00017524978,0.2626076525885715,0.031739288821644146,0.09320153739760527,0.00018352113114069582,-0.5045310929433141,0
3722,18.61500000000058,0,0.05,0.05,0,NONE,1,1.141888809601467,-0.6963838094747195,1.0000638449309913,0.21233180408361121,0.36310452916380026,-0.008620111832847051,1.141888809601467,-0.6963838094747195,1.0000638449309913,0.21233180408361121,0.36310452916380026,-0.008620111832847051,-0.010166465818559551,-0.005001616505838241,-0.0005251942913122875,0.17883318171592674,0.2509832631996682,0.03812908298363753,0.64465748862787,-0.7644715314228566,1.0,0.480331629399317,0.4050502460709924,0.0,0.13335109,0.013825452,0.07190148,-0.0011211144,0.2618635503850691,0.014477979669607502,0.07529505136708434,-0.0011740282542685343,-0.504470709815084,0
3723,18.62000000000058,0,0.05,0.05,0,NONE,1,1.144003943718901,-0.6927511095897243,0.999995652199867,0.21126335651935874,0.36330709592134774,-0.006495984319203586,1.144003943718901,-0.6927511095897243,0.999995652199867,0.21126335651935874,0.36330709592134774,-0.006495984319203586,-0.008515938520934945,-0.0027667364082359295,-0.00010635223077651052,0.15977236414190113,0.2154387511985047,0.045500174585364934,0.6470559615697221,-0.7624425110112121,1.0,0.4790567582754758,0.4065572510657837,0.0,0.12857166,-0.0040200576,0.05424249,-0.0027207194,0.2613384259816738,-0.004209794602900448,0.05680260584170793,-0.002849130615834701,-0.5044121728689004,0
3724,18.62500000000058,0,0.05,0.05,0,NONE,1,1.1461101979366586,-0.6891177154314514,0.999945960796346,0.21043079636369877,0.36333725760367536,-0.0044058385629786295,1.1461101979366586,-0.6891177154314514,0.999945960796346,0.21043079636369877,0.36333725760367536,-0.0044058385629786295,-0.007073759844562962,-0.0011169942023682552,0.00037692994542056906,0.14453411753468037,0.14974294056783213,0.0502986943208312,0.6494480483304605,-0.7604059655997945,1.0,0.4777771590548334,0.40806024350464076,0.0,0.123797275,-0.022294426,0.03825857,-0.0045676213,0.2608138540485955,-0.023346669132047772,0.040064283514407856,-0.00478320164548657,-0.504357192520551,0
3725,18.630000000000578,0,0.05,0.05,0,NONE,1,1.148209546365328,-0.6854851486916431,0.9999166471451507,0.20978220878631332,0.363217758371504,-0.0024390443751739666,1.148209546365328,-0.6854851486916431,0.9999166471451507,0.20978220878631332,0.363217758371504,-0.0024390443751739666,-0.005779819603417424,-0.000179306320863468,0.0008551753604598367,0.114973778583496,0.07658572694033541,0.04720052998429177,0.6518337253011535,-0.7583619152884857,1.0,0.47649284436651834,0.4095592085536342,0.0,0.119232915,-0.041206524,0.025513455,-0.0063964254,0.26031235893456506,-0.04315137138932971,0.026717627697880053,-0.006698321244044791,-0.5043067390487044,0
3726,18.635000000000577,0,0.05,0.05,0,NONE,1,1.1503033120346229,-0.6818548317972573,0.999905089365124,0.20924790528958354,0.3629602683295382,-0.0007095442658891923,1.1503033120346229,-0.6818548317972573,0.999905089365124,0.20924790528958354,0.3629602683295382,-0.0007095442658891923,-0.004839170081639065,-4.4965459871698014e-05,0.001310712094504311,0.08125152813146974,0.006659729541757039,0.04504569687181141,0.6542129689361348,-0.7563103802512352,1.0,0.47520382688619667,0.4110541314185857,0.0,0.11516074,-0.059063725,0.017513815,-0.008139577,0.25986494071552946,-0.061851388002726396,0.01834042494538962,-0.008523744960458948,-0.5042611206445589,0
3727,18.640000000000576,0,0.05,0.05,0,NONE,1,1.1523920252772648,-0.6782278825282979,0.9999086419109302,0.20874653219419226,0.36260034374875777,0.0008115919918163005,1.1523920252772648,-0.6782278825282979,0.9999086419109302,0.20874653219419226,0.36260034374875777,0.0008115919918163005,-0.004733978632535692,-0.00027899187846672983,0.0017423430286251883,-0.009839304822165442,-0.031123209773440255,0.042963565425594936,0.6565857557532293,-0.7542513807358663,1.0,0.4739101193359511,0.4125449973452095,0.0,0.1115226,-0.07177043,0.011885795,-0.009792445,0.2594652111183282,-0.0751578162667891,0.012446775285085103,-0.010254624554514022,-0.5042201264854236,0
3728,18.645000000000575,0,0.05,0.05,0,NONE,1,1.1544756594036734,-0.674604816253477,0.9999296762185679,0.20823330843670348,0.362209589432604,0.0025184465555692544,1.1544756594036734,-0.674604816253477,0.9999296762185679,0.20823330843670348,0.362209589432604,0.0025184465555692544,-0.005519997732457603,-0.0008341319530302864,0.0021383124001713907,-0.10949524686150158,-0.06293524253935392,0.038014143534807275,0.6589520623339888,-0.7521849370638731,1.0,0.47261173448415295,0.41403179161926057,0.0,0.1073696,-0.078062125,0.008790749,-0.011310042,0.25900891319634894,-0.08174646736784418,0.009205651420013153,-0.011843847821699258,-0.5041834131286319,0
3729,18.650000000000574,0,0.05,0.05,0,NONE,1,1.1565538405633755,-0.6709853069211328,0.9999675620110938,0.20767463334312458,0.36187418481260336,0.0042559517643325365,1.1565538405633755,-0.6709853069211328,0.9999675620110938,0.20767463334312458,0.36187418481260336,0.0042559517643325365,-0.007546169439993728,-0.0016654327417269712,0.0024749425103704767,-0.22820347289632353,-0.09179631423292177,0.03147689273131381,0.6613118653239216,-0.7501110696302218,1.0,0.4713086851453373,0.41551449956667896,0.0,0.10307367,-0.074255794,0.008275164,-0.012601783,0.25853691039599463,-0.07776048723643235,0.008665731980192722,-0.01319655561877153,-0.5041504485912471,0
3730,18.655000000000573,0,0.05,0.05,0,NONE,1,1.1586259048795382,-0.6673679467758743,1.0000189575395444,0.20704298881188202,0.3617087169485162,0.005401925571092085,1.1586259048795382,-0.6673679467758743,1.0000189575395444,0.20704298881188202,0.3617087169485162,0.005401925571092085,-0.010429146498710472,-0.002647088549266124,0.0028197468432220652,-0.30369388565180955,-0.09795204809956849,0.03519021872077792,0.6636651414327274,-0.748029798903144,1.0,0.4700009841800735,0.41699310655373745,0.0,0.1001309,-0.061925285,0.009708019,-0.013925569,0.2582135820692051,-0.0648480081889253,0.010166213782875117,-0.01458282231728594,-0.5041207520698026,0
3731,18.660000000000572,0,0.05,0.05,0,NONE,1,1.1606909601223916,-0.6637503124670973,1.0000776246923124,0.20631843423265045,0.36180691651975183,0.006041887074368641,1.1606909601223916,-0.6637503124670973,1.0000776246923124,0.20631843423265045,0.36180691651975183,0.006041887074368641,-0.013254268649948721,-0.00342969594237432,0.003240559996750494,-0.26358269038382515,-0.06719461739406185,0.042916142560845985,0.6660118674345196,-0.745941145423943,1.0,0.46868864449484293,0.4184675979871812,0.0,0.09836321,-0.046945866,0.0106631,-0.015540694,0.25801936321612595,-0.04916159572394648,0.011166371689343176,-0.01627417633139153,-0.5040938109612975,0
3732,18.66500000000057,0,0.05,0.05,0,NONE,1,1.1627481250227918,-0.6601294934862816,1.0001436367654568,0.20551106513113815,0.3621931426828424,0.006621269270380024,1.1627481250227918,-0.6601294934862816,1.0001436367654568,0.20551106513113815,0.3621931426828424,0.006621269270380024,-0.015272560171571426,-0.003562559677614998,0.003723664885852925,-0.17351543866129515,-0.0020264046777242503,0.04904075021808935,0.6683520201680601,-0.7438451298067851,1.0,0.4673716790419084,0.41993795931437494,0.0,0.09670895,-0.03473804,0.007576767,-0.017394908,0.25783760649851256,-0.03637759132149972,0.00793437172895714,-0.018215905050015885,-0.5040697122221325,0
3733,18.67000000000057,0,0.05,0.05,0,NONE,1,1.1647969752181666,-0.6565031142288562,1.0002139825763339,0.2046762164604036,0.3628011638495596,0.007222144676914129,1.1647969752181666,-0.6565031142288562,1.0002139825763339,0.2046762164604036,0.3628011638495596,0.007222144676914129,-0.016419367545224592,-0.003073687158552993,0.004233985100616013,-0.09337052504644491,0.0665657142312889,0.052912777933116384,0.6706855765369849,-0.7417417727384997,1.0,0.46605010081918813,0.4214041760234453,0.0,0.09498497,-0.026558137,1.0004706e-05,-0.019354295,0.25764818832479286,-0.02781161600998395,1.0476904089936961e-05,-0.020267770871819777,-0.5040488534511758,0
3734,18.67500000000057,0,0.05,0.05,0,NONE,1,1.1668376953260273,-0.6528696663787991,1.0002870772866406,0.203876449956455,0.363532837143222,0.007292263754661865,1.1668376953260273,-0.6528696663787991,1.0002870772866406,0.203876449956455,0.363532837143222,0.007292263754661865,-0.016730901978733226,-0.0021420800822279165,0.004741192995924034,-0.007207487136159839,0.09526247600032332,0.05204330238713572,0.6730125135100373,-0.7396310949783695,1.0,0.46472392287012404,0.4228662336434269,0.0,0.094513565,-0.023271812,-0.011407223,-0.021303006,0.2575963945285636,-0.024370184452318533,-0.011945615885827453,-0.022308455435541674,-0.5040322105649355,0
3735,18.680000000000568,0,0.05,0.05,0,NONE,1,1.1688710626369863,-0.6492285516716988,1.0003556976789707,0.20316487662106192,0.3643044788046016,0.006694115355710028,1.1688710626369863,-0.6492285516716988,1.0003556976789707,0.20316487662106192,0.3643044788046016,0.006694115355710028,-0.01643705993571669,-0.0013523383914253394,0.005250398881204581,0.03927679276019905,0.07441532874529252,0.05277910545005852,0.6753328081212875,-0.737513117357933,1.0,0.46339315828355787,0.42432411774440043,0.0,0.09565225,-0.024102954,-0.022830494,-0.023260564,0.2577215040653704,-0.025240554640424594,-0.023908037888521177,-0.024358404973866873,-0.5040205808866364,0
3736,18.685000000000567,0,0.05,0.05,0,NONE,1,1.1708979611548465,-0.6455798462246695,1.0004172048021565,0.2025377307921083,0.365056684166194,0.006011733145643509,1.1708979611548465,-0.6455798462246695,1.0004172048021565,0.2025377307921083,0.365056684166194,0.006011733145643509,-0.015830853059532784,-0.0011308829433365687,0.005766086031613519,0.05138964165558014,0.00314736911240549,0.05255695227876273,0.6776464374703643,-0.7353878607807743,1.0,0.46205782019359887,0.42577781393763836,0.0,0.09702045,-0.027510451,-0.030957757,-0.02524411,0.25787183075000975,-0.02880887692901408,-0.03241888744054591,-0.02643556879058166,-0.5040144363936402,0
3737,18.690000000000566,0,0.05,0.05,0,NONE,1,1.1729189334211507,-0.6419239639097964,1.000476587301362,0.20195099710206396,0.3657596241147589,0.005819948618590938,1.1729189334211507,-0.6419239639097964,1.000476587301362,0.20195099710206396,0.3657596241147589,0.005819948618590938,-0.015671946166473806,-0.0012544866986696182,0.006268835766475553,0.004798745128398345,-0.014269024603366981,0.04946526039257183,0.6799533787226791,-0.7332553462223189,1.0,0.4607179217794955,0.4272273078757454,0.0,0.09722798,-0.028037399,-0.036982685,-0.027179437,0.25789463259237827,-0.029360696451113923,-0.038728178228060864,-0.02846223981944598,-0.5040138441591184,0
3738,18.695000000000565,0,0.05,0.05,0,NONE,1,1.1749340031719828,-0.6382612842907455,1.0005346423888222,0.20135794117434264,0.3664376248150778,0.005846858158736282,1.1749340031719828,-0.6382612842907455,1.0005346423888222,0.20135794117434264,0.3664376248150778,0.005846858158736282,-0.015812578494899938,-0.0012073588140168244,0.0067686068783911505,-0.016012819128136267,0.016884517006274725,0.04979143489003835,0.6822536091096555,-0.7311155947296224,1.0,0.45937347626550284,0.4286725852528032,0.0,0.09691941,-0.026526632,-0.04430027,-0.029104581,0.2578607290797616,-0.027778624734804597,-0.04639113295413257,-0.03047824578430435,-0.5040187594079709,0
3739,18.700000000000564,0,0.05,0.05,0,NONE,1,1.1769431122339453,-0.6345917807923613,1.0005930930513356,0.20076326894499574,0.3671246949341264,0.005985839900146017,1.1769431122339453,-0.6345917807923613,1.0005930930513356,0.20076326894499574,0.3671246949341264,0.005985839900146017,-0.01609544566384012,-0.0009159397869484364,0.007183552028160391,-0.03551017854743854,0.03460678228268837,0.03991574303327063,0.6845471059289467,-0.7289686274211692,1.0,0.45802449692075603,0.4301136318045066,0.0,0.096341655,-0.023776663,-0.0535429,-0.030706704,0.25779725008996945,-0.02489886316676034,-0.05606999365042451,-0.03215598526345171,-0.5040293483083637,0
3740,18.705000000000563,0,0.05,0.05,0,NONE,1,1.1789464564620868,-0.6309152642871875,1.000652425673592,0.2001946344730197,0.3678274917520009,0.005752544621733718,1.1789464564620868,-0.6309152642871875,1.000652425673592,0.2001946344730197,0.3678274917520009,0.005752544621733718,-0.016184726983679763,-0.00033596332062000103,0.007503751672158083,0.00794431509963166,0.05748832755824197,0.03084433452715159,0.6868338465446655,-0.7268144654866597,1.0,0.4566709970591365,0.4315504333083081,0.0,0.09664672,-0.02227454,-0.065376684,-0.03194769,0.25783076862143856,-0.023325844526776694,-0.06846229958065161,-0.033455543218622874,-0.5040461816035583,0
3741,18.710000000000562,0,0.05,0.05,0,NONE,1,1.1809444991677662,-0.6272316530400587,1.0007033776323133,0.1996789364949534,0.36853923713649,0.004935148938738446,1.1809444991677662,-0.6272316530400587,1.0007033776323133,0.1996789364949534,0.36853923713649,0.004935148938738446,-0.015783073042116624,0.0003972437408028808,0.007785832744608207,0.0406350187299172,0.08792162580295713,0.029804323154154034,0.6891138083876035,-0.7246531301868041,1.0,0.45531299003914233,0.4329829755835559,0.0,0.09837762,-0.024377527,-0.0790771,-0.03304375,0.25802094623716837,-0.02552808719674635,-0.0828093465609284,-0.03460333209028489,-0.5040698492919041,0
3742,18.71500000000056,0,0.05,0.05,0,NONE,1,1.1829378573546123,-0.6235410776046184,1.0007503750901396,0.19922878401849606,0.3692276936830612,0.004668875337708799,1.1829378573546123,-0.6235410776046184,1.0007503750901396,0.19922878401849606,0.3692276936830612,0.004668875337708799,-0.015565724636037765,0.001516659172283199,0.00806169317199986,0.019375192035837544,0.10919777612781946,0.029964787895965062,0.6913869689554605,-0.7224846428531067,1.0,0.45395048926375303,0.4344112444916378,0.0,0.09881131,-0.025307106,-0.09656979,-0.034116704,0.2580685969396441,-0.026501538931422763,-0.10112764784749165,-0.035726928032781505,-0.5041011899421074,0
3743,18.72000000000056,0,0.05,0.05,0,NONE,1,1.1849274961122822,-0.6198437759481068,1.000798414323229,0.1988845433176533,0.3698947435569926,0.004767854969564511,1.1849274961122822,-0.6198437759481068,1.000798414323229,0.1988845433176533,0.3698947435569926,0.004767854969564511,-0.015378344879649352,0.002053256386388939,0.00830275940320576,0.020079229244515745,0.036394545825270616,0.02277355476429847,0.6936533058130582,-0.720309024887663,1.0,0.4525835081803019,0.43583522593611557,0.0,0.098370016,-0.02622327,-0.11093158,-0.03505733,0.25802011073660097,-0.027460945158096897,-0.11616728281382893,-0.03671194985611312,-0.5041411471262675,0
3744,18.72500000000056,0,0.05,0.05,0,NONE,1,1.1869142688841274,-0.6161399949420423,1.000844339018352,0.19861115853587982,0.370536687402276,0.004482640280688039,1.1869142688841274,-0.6161399949420423,1.000844339018352,0.19861115853587982,0.370536687402276,0.004482640280688039,-0.014995720173323438,0.0017493096030186343,0.008456444308836922,0.05180107303486936,-0.05860085538380029,0.011723551895316809,0.6959127965925667,-0.7181262977629443,1.0,0.45121206028034044,0.4372549058628671,0.0,0.09885243,-0.028882883,-0.11979301,-0.03566455,0.2580731141879657,-0.030246084546306267,-0.12544694913472787,-0.03734783058940986,-0.5041897041218583,0
3745,18.730000000000558,0,0.05,0.05,0,NONE,1,1.188898328496883,-0.6124299712945891,1.0008898589796773,0.19833299032921128,0.3711542320017023,0.004643603866213186,1.188898328496883,-0.6124299712945891,1.0008898589796773,0.19833299032921128,0.3711542320017023,0.004643603866213186,-0.01424277137170259,0.00044484940348947776,0.008486678145835246,0.079213632090284,-0.1510973324349682,-0.002876917289518014,0.6981654189937241,-0.715936483021586,1.0,0.44983615909950564,0.4386702702602247,0.0,0.09827303,-0.034604,-0.121049754,-0.035800297,0.25800945452905166,-0.036237224408314485,-0.12676300488988085,-0.037489982632767746,-0.5042460134656731,0
3746,18.735000000000557,0,0.05,0.05,0,NONE,1,1.1908788832995283,-0.6087142683269197,1.0009374699823008,0.1979507320344965,0.3717024066582674,0.004808013127866373,1.1908788832995283,-0.6087142683269197,1.0009374699823008,0.1979507320344965,0.3717024066582674,0.004808013127866373,-0.01329155230747833,-0.0013497611030585176,0.00838062629974645,0.09577720186038836,-0.19190205719509726,-0.01659806708570974,0.7004111507840556,-0.7137396022761767,1.0,0.4484558182173875,0.44008130515911237,0.0,0.09767637,-0.042586587,-0.11743011,-0.035415214,0.2579438975782523,-0.04459657172746543,-0.12297252827905802,-0.037086726814161926,-0.5043084137924455,0
